"Season" "Episode" "Character" "Text"
"
"04" "12" "Kyle:
" "Oh... Okay.
"
"04" "12" "Stan:
" "Yeah, that's fine. [Bill aims the phaser once again] No, wait!
"
"04" "12" "BSM-471:
" "What?
"
"04" "12" "Stan:
" "Can I do it?
"
"04" "12" "BSM-471:
" "Oh, well, I suppose. [tosses the phaser to Stan]
"
"04" "12" "Stan:
" "[takes it and quickly aims] Sweet! Kiss your ass goodbye, fat boy!
"
"04" "12" "BSM-471:
" "Wait! [grabs it back] Perhaps there is another way. If you could take me to where Eric Cartman lives, I could try reasoning with his human mother.
"
"04" "12" "Stan:
" "Well, yeah, or we could just kill him.
"
"04" "12" "Kyle:
" "Yeah, that'd be faster.
"
"04" "12" "Stan:
" "He's right there.
"
"04" "12" "BSM-471:
" "I'm afraid I can't. I think I'm actually starting to feel what you humons call compassion. It is an amazing feeling!
"
"04" "12" "Stan/Kyle/ Kenny:
" "Awww..!
"
"04" "12" "
" "[South Park Elementary, kindergarten. Mr. Garrison stands before the class and begins to speak]
"
"04" "12" "Mr. Garrison:
" "Alright children, as you know, we've been waiting for the absent kid's ballot to come in. Well, his mother was nice enough to bring him in from the hospital so that he could cast his vote. Ms. Harris? [she walks in with a little boy attached to IV bag on a pole. The kid hands him the ballot and coughs out an organ] Thank you very much, Billy. Don't forget to pick up your lung. [Billy starts to walk away, then stops to pick it up] Alright, the absent kid's ballot is for... [reads] Filmore.
"
"04" "12" "Supporters:
" "Yay./Hooray. [Mr. Garrison adds Billy's vote to Filmore's tally]
"
"04" "12" "Sally:
" "Wait one minute!
"
"04" "12" "Mr. Garrison:
" "Oh, Jesus tap-dancing Christ.
"
"04" "12" "Sally:
" "I think the ballot were misleading. Some kids didn't understand whom they were voting for.
"
"04" "12" "Mr. Garrison:
" "There's a box next to Filmore's name and a box next to Ike's! What's not to understand?
"
"04" "12" "Filmore:
" "[pointing at Sally] You're just saying that, 'cause you know you're gonna lose now.
"
"04" "12" "Sally:
" "No, I'm saying that because you are a boogerface!
"
"04" "12" "Filmore:
" "Well, just you wait, 'cause my famous aunt is on huh way right now.
"
"04" "12" "Mr. Garrison:
" "Who's your famous aunt?
"
"04" "12" "Filmore:
" "My aunt Rosie, Rosie O'Donnell.
"
"04" "12" "Mr. Garrison:
" "Your aunt Rosie O'Donnell is coming here?
"
"04" "12" "Filmore:
" "Yeah, she's very active in politics. So she's gonna set all this straight.
"
"04" "12" "Mr. Garrison:
" "[resigned] Oh no..!
"
"04" "12" "
" "[Cartman residence, day, Cartman's room. Cartman sets the Trapper Keeper in a tray, then secures it onto a docking bay and plugs a cable into it]
"
"04" "12" "Trapper Keeper:
" "Recharging.
"
"04" "12" "Cartman:
" "Sweet. You're so cool, Trapper Keeper. I would never let those assholes take you away.[singing his own Dawson's Creek theme song] I don't wanna wait for my Trapper Keeper to be overThe ways of my Trap--
"
"04" "12" " Trapper Keeper:
" "Trapper Keeper ready to ensorb. [cables reach out and grab Cartman's computer like a giant hand, and pull it towards the Trapper Keeper]
"
"04" "12" "Cartman:
" "Oh, cool.
"
"04" "12" " Trapper Keeper:
" "Trapper Keeper, merging. [cables reach out and grab a lamp and a Wellington Bear desk clock]
"
"04" "12" "Cartman:
" "[softly] Whoa...
"
"04" "12" "
" "[End of act two. Time: 13:59]
"
"04" "12" "
" "[Cartman residence, day, dining room. Bill is seated at the head of the table, with Liane and Kenny to his right, and Stan and Kyle to his left]
"
"04" "12" "BSM-471:
" "And so you see, Ms. Cartman, you cannot buy your son Eric another Trapper Keeper. Not now! Not ever!
"
"04" "12" "Liane:
" "Right, because it will hybrid with all those other processors and generate a whole new era of technological darkness.
"
"04" "12" "BSM-471:
" "Correct.
"
"04" "12" "Liane:
" "Well, I certainly won't buy him anymore, then... Bill. [starts flirting with him]
"
"04" "12" "BSM-471:
" "Good. Now all that is left to do is destroy the Trapper Keeper Eric has now. Where is he?
"
"04" "12" "Liane:
" "In his room. But, why don't I show you the rest of the house first? [pulls Bill from the chair]
"
"04" "12" "Stan:
" "Uh-oh.
"
"04" "12" "Kyle:
" "Here we go again.
"
"04" "12" "Liane:
" "Come this way, Billy. [takes him away from the table]
"
"04" "12" "Stan:
" "Well, come on. Let's go upstairs and get Cartman's Trapper Keeper ourselves. [he and Kenny leave the table, with Kyle following]
"
"04" "12" "
" "[Cartman's room. Cartman is getting friendly with his Trapper Keeper]
"
"04" "12" "Cartman:
" "Kyle is just jealous of you, Trapper Keeper. You kick ass!I don't wanna let my Trapper Keeper get--
"
"04" "12" "Stan:
" "[knocks on the door] Open up, Cartman! We're taking your Trapper Keeper! [Cartman hops off his chair and dances to the door. He locks it and continues singing]
"
"04" "12" "Cartman:
" "Screw you guys, screw you guysScrew you guys, scr--
"
"04" "12" "Trapper Keeper:
" "Trapper Keeper, ready to ensorb.
"
"04" "12" "Cartman:
" "Huh? [walks towards his computer]
"
"04" "12" "Kyle:
" "[in the hallway, pounds on the door] Dammit, Cartman, open up!
"
"04" "12" "Trapper Keeper:
" "Trapper Keeper, ready for hybrid.
"
"04" "12" "Cartman:
" "Oh, sweet. What's it gonna hybrid with now? [cables come from the monitor and grab him] Ugh--!
"
"04" "12" "Stan:
" "[pounds on the door] Cartman, you might as well open up! We're just gonna have Bill Cosby bust the door down after he finishes having sex with your mom. [he and Kyle now notice the groans coming from the room]
"
"04" "12" "Kyle:
" "Cartman? [inside, cables wrap tight around his face and go in, transforming his body into a grotesque hybrid, and the hybrid begins to grow] He's not gonna open it. Break it down.
"
"04" "12" "Stan:
" "You break it down!
"
"04" "12" "Kyle:
" "Okay. Ready? One, two, three, not it!
"
"04" "12" "Stan:
" "Not it! You lose, Kenny. [he and Kyle quickly step out of the way]
"
"04" "12" "Kenny:
" "(Awww..!) [goes to the far wall and then rushes the door, only to be plastered against the far wall...] (Argh--!) [...by the unhinged bedroom door being pushed out by the evolving Trapper Keeper. The boys are frozen in place with mouths open]
"
"04" "12" "Stan:
" "Oh my God, they've killed Kenny!
"
"04" "12" "Kyle:
" "You ba--! [the boys make a run for it down the hall and down the stairs as the Trapper Keeper oozes out of Cartman's room]
"
"04" "12" "
" "[Cartman residence, outside. The front door opens and Stan and Kyle rush outside and away]
"
"04" "12" "Stan/Kyle:
" "Agggghhh! [the Trapper Keeper bursts through every window in the house and then the house begins to crumble around it. It collapses in on itself. moves away from the house, leaving Bill and Liane in bed fully exposed to the elements]
"
"04" "12" "Liane:
" "[on top] Oh, yeah. Oh, yeah!
"
"04" "12" "
" "[South Park Elementary, kindergarten. Mr. Garrison sits with the class around the table and hears some ominous noise]
"
"04" "12" "Mr. Garrison:
" "What the hell is that? [walks to the window and looks out] Oh my God! What is that thing? Children, there's some huge bulbous monstrosity heading for the classroom! [some of the kids slink down in their seats] Oh my God, it's awful! It's coming for the door. [the doorknob turns and the kindergartners crouch in terror]
"
"04" "12" "Rosie O'Donnell:
" "Hello, kids!
"
"04" "12" "Filmore:
" "Aunt Rosie!
"
"04" "12" "Mr. Garrison:
" "[in a panic] Run for your lives, children! [grabs a bat] I'll try to fight it off!
"
"04" "12" "Filmore:
" "That's my aunt, Rosie O'Donnell.
"
"04" "12" "Mr. Garrison:
" "Oh. Oh, um... Pleasure to meet you, Miss Donnell. You're looking... well.
"
"04" "12" "Rosie O'Donnell:
" "Don't worry, kids. Everything's gonna be fine. What's the problem?
"
"04" "12" "Filmore:
" "Aunt Rosie. We think I won class president.
"
"04" "12" "Ike Supporter:
" "No, Ike won.
"
"04" "12" "Mr. Garrison:
" "Look, it's very simple. We took a vote and the vote tied, so now we gotta come up with a way--
"
"04" "12" "Rosie O'Donnell:
" "Well it obviously isn't that simple, is it? I mean, you'd think a little kindergarten teacher could've handled this, but now we're gonna do it my way!
"
"04" "12" "
" "[South Park, outskirts. The Trapper Keeper enters the scene and demolishes the sign]
"
"04" "12" "Trapper Keeper:
" "[now with Cartman's voice] We are Trapper Keeper.
"
"04" "12" "BSM-471:
" "[on a bluff with Stan and Kyle looking at the Trapper Keeper leave town] Oh no! It is heading for Cheyenne Mountain!
"
"04" "12" "Kyle:
" "Why is that bad?
"
"04" "12" "BSM-471:
" "It was when the Trapper Keeper assimilated with the supercomputer at Cheyenne Mountain that it was able to fuse into all defensive computers!
"
"04" "12" "Stan:
" "Then we have to stop it before it gets there! [leads the others off the bluff and onto a waiting cruiser. Bill takes the wheel and Kyle takes the passenger window seat]
"
"04" "12" "Kyle:
" "Step on it, Bill Cosby! [Bill starts the cruiser and drives off]
"
"04" "12" "
" "[The road to Cheyenne Mountain. All is quiet. Two security guards wait at the entrance reading newspapers. The one wearing glasses looks up]
"
"04" "12" "Guard 2:
" "Hey, Mark, look.
"
"04" "12" "Mark:
" "Wow. That is about the nicest Trapper Keeper I've ever seen. [a police siren is heard, and promptly Bill arrives with Stan and Kyle. They hop out of the car and face the Trapper Keeper]
"
"04" "12" "Stan:
" "Cartman, you have to stop!
"
"04" "12" "Trapper Keeper:
" "We are Trapper Keeper. We are one.
"
"04" "12" "BSM-471:
" "A part of your friend must still be alive in there. [the three of them study the Trapper Keeper from a distance until Stan finds a ventilation hose coming out of it. Smoke comes out of it, and a fart is heard]
"
"04" "12" "Stan:
" "He is in there.
"
"04" "12" "BSM-471:
" "That must be what Trapper Keeper is using for ventilation. If one of you could get in there, you could reach the CPU.
"
"04" "12" "Stan:
" "One-two-three, not it!
"
"04" "12" "Kyle:
" "Not-- Aw, damnit..! [walks up to the hissing hose and climbs in]
"
"04" "12" "
" "[Interior. Kyle makes his way in and scrambles through a field of organs until he reaches the memory core. The valves open up and suck Kyle into the core. Kyle floats through the core, à la 2001: A Space Odyssey]
"
"04" "12" "Cartman:
" "[à la HAL 9000] What are you doing, Kyle?
"
"04" "12" "Kyle:
" "I'm going to try and break you away from the computer, Cartman. I need to remove the CPU.
"
"04" "12" "Cartman:
" "I'm afraid I can't let you do that, Kyle.
"
"04" "12" "Kyle:
" "Screw you, fat ass!
"
"04" "12" "Cartman:
" "Hey, screw you.
"
"04" "12" "Kyle:
" "Cartman! [hits a wall with a wrench]
"
"04" "12" "Cartman:
" "Agh--! [four metallic arms from all directions reach out to trap him, then six more organic ones come in to secure him]
"
"04" "12" "Kyle:
" "No!
"
"04" "12" "
" "[South Park Elementary, kindergarten. The kids run around arguing with each other and carry signs]
"
"04" "12" "Rosie O'Donnell:
" "[sits on a chair with Filmore on her lap] Okay, so then what we're going to do is count everybody's vote by hand, and after that, we're gonna go over the votes again manually, and then--
"
"04" "12" "Mr. Garrison:
" "[throws a fit] Oh, stop it, stop it! Stop i-i-it!  [the kids and Rosie look at him] Look kids, we're all in this kindergarten class together. We have to respect one another or else we're in for a terrible school year.
"
"04" "12" "Rosie O'Donnell:
" "We're just making sure that the kids that voted for my nephew don't get cheated.
"
"04" "12" "Mr. Garrison:
" "Half the kids in the class didn't vote for your nephew, so what about them? You don't give a crap about them because they're not on your side! People like you preach tolerance and open-mindedness all the time, but when it comes to Middle America, you think we're all evil and stupid country yokels who need your political enlightenment! Well, just because you're on TV doesn't mean you know crap about the government! Now get your ass back on first class and respect this class's right to make up their own minds! [Rosie and the kids gasp] ...Oh, sorry I got a little off the subject, kids.
"
"04" "12" "Rosie O'Donnell:
" "How dare you?! I will not be preached at by a country pumpkin! [heads for the door and stands at the entrance] I'm leaving this podunk town, but in my place I'm gonna send more lawyers, statesmen and press than you have ever seen! [exits and slams the door shut]
"
"04" "12" "Mr. Garrison:
" "Oh no, children, I think I've just made this a whole lot worse.
"
"04" "12" "
" "[End of act three. Time: 18:58]
"
"04" "12" "
" "[South Park, a red sunset. A picture of the four main characters of Dawson's Creek is present. Camera zooms out, revealing Trapper Keeper covering Cheyenne Mountain. A slimy appendage reaches out and grabs a phone both next to two ladies]
"
"04" "12" "Ladies:
" "Aaghh! [hurry away. The Trapper Keeper absorbs the phone booth, and another of its appendages goes after a police car]
"
"04" "12" "Cops:
" "Wagghh! [hurry away. In the distance Bill, the two security guards, and Stan watch Trapper Keeper get bigger and bigger. Behind them, the rest of South Park gathers and sees the spectacle]
"
"04" "12" "Mark:
" "Well that does it. I'm gonna have to report this. [whips out a walkie-talkie and starts] Car one to base-- [another appendage reaches down and pulls him up and away] Aghh! [Trapper Keeper swallows him up]
"
"04" "12" "BSM-471:
" "It is infusing with everything. It is already too powerful to stop!
"
"04" "12" "Stan:
" "Kyle's got to succeed. He's just got to.
"
"04" "12" "
" "[Interior. Kyle struggles to make his way out of the little situation he's in]
"
"04" "12" "Kyle:
" "I can't reach the CPU.
"
"04" "12" "
" "[Cheyenne Mountain, outside. A limo speeds up to the scene and encounters the Trapper Keeper, which is beginning to look like the tower in Bill's prophecy. Rosie O'Donnell pops out and walks up to it]
"
"04" "12" "Rosie:
" "What are you doin'?! Get out of my way!
"
"04" "12" "Guard 2:
" "Oh, no! Now there's two of those things!
"
"04" "12" "Stan:
" "No, I think that other thing is Rosie O'Donnell. [an indecisive appendage hovers over Rosie]
"
"04" "12" "Guard 2:
" "Huh? Which one? I-It's just like I'm seeing double.
"
"04" "12" "Rosie:
" "[to Trapper Keeper] I said, get out of my way! [another appendage wraps around her and tries to pull her in] Aaaaggghhhh!!! [Trapper Keeper swells and heaves, and the fleshy appendage swallows Rosie up] Ogh. Noo-- [the appendage pulls her up and into Trapper Keeper]
"
"04" "12" "Trapper Keeper:
" "Eeww.
"
"04" "12" "BSM-471:
" "Look! I think that infusing with Rosie O'Donnell has made Trapper Keeper sick.
"
"04" "12" "Trapper Keeper:
" "Oohh... Bad pie... Bad pie... [begins to deflate and wither. Its appendages wither and begin to drop off as it darkens]
"
"04" "12" "Stan:
" "This is your chance, Kyle! Cartman has weakened!
"
"04" "12" "
" "[Interior. Cartman releases his hold on Kyle and Kyle drops to the floor. He quickly moves to the wall panel containing the CPU and pulls the CPU out along with some memory chips]
"
"04" "12" "Kyle:
" "Got 'em!
"
"04" "12" "
" "[Cheyenne Mountain, outside. Trapper Keeper turns into a big mass of goo, and Kyle and Cartman are spat out. Rosie ends up half-eaten. Everybody begins to approach Kyle and Cartman]
"
"04" "12" "Stan:
" "He did it!
"
"04" "12" "
" "[South Park Elementary, kindergarten. The kids are seated around the round table, and their lawyers stand behind them arguing. Mr. Garrison sits at the head of the table listening]
"
"04" "12" "Mr. Garrison:
" "Okay, children, the lawyers for Ike's side have agreed with the lawyers on Filmore's side to hold another meeting regarding Form 22F. Do we all have that form? [the door opens, and in walks...]
"
"04" "12" "Jesse Jackson:
" "Is this the kindergarten classroom?
"
"04" "12" "Mr. Garrison:
" "Jesse Jackson?
"
"04" "12" "Jesse Jackson:
" "That's right! I believe the African-American in your class were misrepresented!
"
"04" "12" "Mr. Garrison:
" "[covering his face] We don't have any African-Americans in our class!
"
"04" "12" "Jesse Jackson:
" "Oh. Bye. [turns and walks out. Filmore raises his hand]
"
"04" "12" "Mr. Garrison:
" "Alright, so apparently what we're gonna do now is hand-count each person's ballot--
"
"04" "12" "Filmore:
" "Mistoreh Garrison, I concede. [Mr. Garrison's jaw drops, as do those of Filmore's lawyers]
"
"04" "12" "Mr. Garrison:
" "You... yuh, you what?
"
"04" "12" "Filmore:
" "I don't wanna play anymore, 'cause this game is stupid.
"
"04" "12" "Sally:
" "Yeah. It doesn't make any sense.
"
"04" "12" "Filmore:
" "Ike, you could be class president.
"
"04" "12" "Ike:
" "I pooped my pants!
"
"04" "12" "Sally:
" "[throws up her hands] Can we fingerpaint now?
"
"04" "12" "Kids:
" "[clamoring] Fingerpaint! Fingerpaint!
"
"04" "12" "Mr. Garrison:
" "Ohuh... Yes. [exults] Yes! Let's fingerpaint!
"
"04" "12" "
" "[Cheyenne Mountain. Stan and the others reach Cartman and Kyle]
"
"04" "12" "Stan:
" "You did it, Kyle! [to Cartman] Kyle saved your life, fat ass!
"
"04" "12" "BSM-471:
" "Look! I'm fading! [begins to fade from view] It must have worked. I don't exist! [disappears]
"
"04" "12" "Stan:
" "Huh, that's a bitch.
"
"04" "12" "Cartman:
" "Oh. Well, I guess everything's fine now. So let's go home.
"
"04" "12" "Stan:
" "Hey! Whoa whoa whoa, Cartman! All you've been doing is making fun of Kyle and now he's saved your life! You at least owe him a thank you!
"
"04" "12" "Cartman:
" "Awww, man...
"
"04" "12" "Stan:
" "Cartman!
"
"04" "12" "Cartman:
" "Alright, alright. [sighs] Kyle...
"
"04" "12" "
" "[End of Trapper Keeper.]
"
"Season" "Episode" "Character" "Text"
"04" "13" "
" "[A stage, rehearsal, day. Stan, Kyle, and Wendy are in costume on stage. Stan is dressed in a white suit and bowtie, and a fake beard and mustache. Kyle is dressed as a country doctor with starched collar, and Wendy is dressed in white pants, purple coat and beret, and bowtie. The stage itself has a door prop and a tripod table with a bowl and jar atop it. Kyle enters through the door.]
"
"04" "13" "Wendy:
" "Doctor, doctor! Will our daughter be okay?
"
"04" "13" "Kyle:
" "I am sorry, Mr. and Mrs. Keller, but I'm afraid your daughter Helen still cannot see, hear, or speak.
"
"04" "13" "Wendy:
" "Oh no! NO!
"
"04" "13" "Stan:
" "'Ere 'ere, my good wife, 'ere is nothing we can do.
"
"04" "13" "Wendy:
" "My poor little Helen.
"
"04" "13" "Timmy:
" "[enters through the prop door in blue dress and wig, and holding a doll - Helen Keller!] Timmiihhh!
"
"04" "13" "Wendy:
" "She can't see or hear us, John.
"
"04" "13" "Timmy:
" "Heh-aaaah, Timmih!
"
"04" "13" "Stan:
" "[very slurred - John Keller] E-yes. Perhaps she should go to an asyluh.
"
"04" "13" "Cartman:
" "[in the second front row, directing] Stan, what the hell is wrong with you? I can't understand your lines!
"
"04" "13" "Stan:
" "'Cause the 'eard 'urts my 'ace.
"
"04" "13" "Kyle:
" "Can we take a lunch break now?
"
"04" "13" "Cartman:
" "No! If we want our play to be better than the kindergartners' play, we have to rehearse as much as possible! Now let's continue the scene!
"
"04" "13" "Bebe:
" "[enters the scene] Hello. My name is Anne Sullivan, and I believe I can teach this child to communicate.
"
"04" "13" "Stan:
" "Uh-eally? Uh you think so?
"
"04" "13" "Bebe:
" "[slaps some water from a pitcher into Timmy's right hand] Water, Helen! Waaa-terr!
"
"04" "13" "Timmy:
" "Agh oh-ight, Timmih!
"
"04" "13" "Cartman:
" "God-damnit, Timmy! Helen Keller isn't supposed to talk!
"
"04" "13" "Butters:
" "[a camera follows him to the auditorium at butt level; another camera shows him entering the room] Hey you guys! We got a big problem! [rushes onto the stage]
"
"04" "13" "Kyle:
" "What is it, Butters?
"
"04" "13" "Butters:
" "The kindergartners! I just came from their dress rehearsal. Hoh, it's good, you guys. It's real good!
"
"04" "13" "Cartman:
" "How good?
"
"04" "13" "Butters:
" "They got Pilgrim outfits! And Indian ones, too! They've got singing and dancing and boy you've never seen such a show! Why, it's a Thanksgiving extravaganza!
"
"04" "13" "Clyde
" "Oh, no!
"
"04" "13" "Kyle:
" "We can't be outdone by the kindergartners!
"
"04" "13" "Clyde:
" "Oh, now what?
"
"04" "13" "Stan:
" "Oh yeah, we can't!
"
"04" "13" "Cartman:
" "Alright, alright! Quiet down! Look, we still got four days until the Thanksgiving festival; that's plenty of time to revamp our play!
"
"04" "13" "Kyle:
" "Revamp how? The rules are that the fourth grade class has to perform the Helen Keller Story.
"
"04" "13" "Cartman:
" "Yeah, but nobody told us how we had to do it. We can have Thanksgiving stuff and music numbers, too.
"
"04" "13" "Clyde:
" "Well, we can add music numbers, but how do we make the Helen Keller story more Thanksgivingy?
"
"04" "13" "Wendy:
" "I know! How about, instead of a dog, Helen Keller has a pet turkey.
"
"04" "13" "Token:
" "Yeah, a turkey that could do tricks.
"
"04" "13" "Kids:
" "Yeah
"
"04" "13" "Cartman:
" "That's the spirit, gang! Alright. Stan and Wendy, you go out and find some musical instruments! Kenny and Clyde, take some kids and buy some Thanksgiving decorations for the set! Kyle and Timmy, you go out and find a turkey!
"
"04" "13" "Kyle:
" "Okay!
"
"04" "13" "Cartman:
" "This is gonna be the best version of the Miracle Worker ever!
"
"04" "13" "Kids:
" "Yay!
"
"04" "13" "
" "[a barn, with no snow around it. Cows are grazing on the grass outside. Inside, a rancher shows Timmy and Kyle around the barn.]
"
"04" "13" "Rancher:
" "What kind of turkey are you lookin' for?
"
"04" "13" "Kyle:
" "A smart one, that can do tricks.
"
"04" "13" "Rancher:
" "Well, I ain't got a whole lot left, it bein' almost Thanksgiving and all. [opens a turkey pen so the boys can see] Go ahead, just pick one out. [Timmy looks pleased, looks around, and settles on a deformed turkey which walks with its head against the ground]
"
"04" "13" "Timmy:
" "[apparently having chosen his turkey] Timmaay! [the turkey blinks at him]
"
"04" "13" "Rancher:
" "[notices the turkey] Oh, that one's a little messed up. Not exactly the... pick of the litter.
"
"04" "13" "Timmy:
" "Haaaaa!
"
"04" "13" "Kyle:
" "Uh, Timmy, if we back to the other kids with that turkey they're gonna be pissed!
"
"04" "13" "Timmy:
" "TIMMAY!
"
"04" "13" "Rancher:
" "Yeah. Best you not take that one. I was just about to take it out in the yard and putt a bullet in its head.
"
"04" "13" "Kyle:
" "What?! Aw, dude, don't say that!
"
"04" "13" "Timmy:
" "T-TIIMMAY TIMMAY!
"
"04" "13" "Kyle:
" "Alright, we'll take him. How much?
"
"04" "13" "Rancher:
" "Fifty bucks.
"
"04" "13" "Kyle:
" "But you were just gonna take it out in the backyard and put a bullet in its head!
"
"04" "13" "Rancher:
" "I know! Now I gotta find somethin' else to shoot.
"
"04" "13" "Kyle:
" "[thinks] ...God-damnit, here! [the rancher takes the money, walks over to get the turkey, and delivers the turkey to Timmy] Alright, Timmy, let's go! [Kyle and Timmy leave]
"
"04" "13" "Rancher:
" "I've got a one-legged pig if you'd like, too.
"
"04" "13" "Kyle:
" "Aw, blow it out your ass!
"
"04" "13" "
" "[The South Park Community Theatre. Here is where the class has been rehearsing for the play. The marquee reads: THANKSGIVING EXTRAVAGANZA WEDNESDAY Inside, Cartman has most of the kids on stage with a man...]
"
"04" "13" "Cartman:
" "Guys, I want you all to meet Jeffrey Maynard. He's South Park's biggest expert on musical theater, AND, he played the lead in Les Misérables at the Denver Community Playhouse for five weeks.
"
"04" "13" "Kids:
" "[flatly] Bravo.
"
"04" "13" "Wendy:
" "Do you think we could make up a good Thanksgiving play in four days?
"
"04" "13" "Jeffrey Maynard:
" "[lyrically] I would swear it on my life. Your play shall want for nothing.
"
"04" "13" "Kids:
" "Hooray!
"
"04" "13" "Jeffrey Maynard:
" "Now, the first thing a good musical needs is a big opening number. Something that sets up the entire show.
"
"04" "13" "Cartman:
" "Alright! Places, everybody! Bring in the turkey! [Timmy's turkey sidles in with its head on the ground. Kyle and Timmy follow] What the hell is that?
"
"04" "13" "Kyle:
" "It's a turkey. [long pause] His name is Gobbles.
"
"04" "13" "Timmy:
" "GOBBLES! [Gobbles gobbles]
"
"04" "13" "Cartman:
" "And where... pray... is our beautiful trick performing turkey?
"
"04" "13" "Kyle:
" "Um, we... sssort of spend all the money on this... one...
"
"04" "13" "Timmy:
" "GOBBLES! [Gobbles gobbles]
"
"04" "13" "Cartman:
" "[looks at Kyle for a long time] Kyle, can I talk to you over here for a second? [they walk off to one side of the stage and stop, out of earshot] Kyle? Why do you do these things to me?
"
"04" "13" "Kyle:
" "I didn't do anything to you. Timmy saw the turkey and wanted to get it. What do you want me to say to him?
"
"04" "13" "Cartman:
" "You say, No, Timmy, you can't have that turkey! Bad Timmy!
"
"04" "13" "Kyle:
" "[the rest of the cast approaches] Look, I know it isn't exactly what we wanted, but maybe we can train it.
"
"04" "13" "?????:
" "He's not gonna work, Kyle. The whole point was to make our play better than the kindergartners.
"
"04" "13" "Token:
" "Yeah, that turkey sucks.
"
"04" "13" "Jeffrey Maynard:
" "[lyrically] Wait! What's that, you say? A thanksgiving turkey is what you require? I know of a turkey.
"
"04" "13" "Stan:
" "You do?
"
"04" "13" "Jeffrey Maynard:
" "[lyrically] During my years on Broadway I... worked with a turkey who could do all kinds of tricks. She even jumped through a hoop of fire.
"
"04" "13" "Cartman:
" "Cool! Can you get it for us?
"
"04" "13" "Jeffrey Maynard:
" "I will go promptly and call her trainer. On the morrow you shall have your trick performing turkey.
"
"04" "13" "Kids:
" "Alright! [Timmy takes Gobbles and wheels off stage]
"
"04" "13" "
" "[South Park, Timmy's house, night. Timmy is in his room with a hula hoop in hand, sitting on the floor]
"
"04" "13" "Timmy:
" "Gobbles! [shows him the hoop and points to it. Gobbles just blinks. Timmy tries again] Gobbles! [Gobbles blinks, then walks up to the hoop and lifts his head through it. Timmy is dismayed] Up, heh. Uh! [coaxes Gobbles through the hoop. Gobbles trips and falls out. Timmy grins] Heeey, Gobbles! [Gobbles gets up and walks away. Timmy pulls out a lighter and sets the hoop aflame] Gobbles. [Gobbles just stares and Timmy urges] Gobbles! [Gobbles poops]
"
"04" "13" "
" "[South Park, Cartman's house, night. Cartman is in his room rewriting a part of the play.]
"
"04" "13" "Cartman;
" "No no! [tosse another sheet over his shoulder, to join other wads on the floor. His mother enters the room]
"
"04" "13" "Liane:
" "Boopsie-kins, It's late. You need to be in bed.
"
"04" "13" "Cartman:
" "I can't sleep, Mom! I have to write the lyrics for the opening song of our Helen Keller Thanksgiving spectacular!
"
"04" "13" "Liane:
" "Now, hon!
"
"04" "13" "Cartman:
" "[whining a bit] But [turns around] Mo-o-om, I have to write these lyrics so the plight of Helen Keller can be realized by the common man.
"
"04" "13" "Liane:
" "Twenty more minutes, and that's it. [exits and closes the door]
"
"04" "13" "Cartman:
" "[spins around and gets back to work] Twenty minutes! Does Tim Rice's mom give him twenty minutes to write the lyrics to Phantom Of The Opera?! [looks at a small portrait of Helen Keller on his desk, picks it up and studies it] Speak to me Helen. Let me be your voice. [after looking at the portrait some more, he gets frustrated and slams the portrait onto the desk] Come on, you blind bitch! Channel your spirit through me!
"
"04" "13" "
" "[South Park, Timmy's house. Timmy is in bed asleep. Soon, Gobbles hops up on the bed and drops his head on the covers. He slowly inches up to Timmy's face, looking at Timmy all the while, and settles in next to him. Gobbles soon falls asleep. Timmy's left hand comes to rest on Gobbles' body. An exterior shot with the moon low in the sky is shown and fades out.]
"
"04" "13" "
" "[The South Park Community Theatre, the stage, next day. rehearsal. Clyde is speaking under a spotlight]
"
"04" "13" "Clyde:
" "Tonight we present the story of a courageous girl and her fight against depression
"
"04" "13" "Cartman:
" "[in the audience] OP-pression!
"
"04" "13" "Clyde:
" "Oppression. Our play begins in a simpler time. [music comes up] Alabama, in the late 1800s [spotlight goes off, Clyde walks off stage, curtains open. A lone house stands against a desert background and clouds float high against the sky-blue backdrop. Dancing singers begin]
"
"04" "13" "Actors:
" "\
1800's, Alabama! What a great place and time!We're so happy that we live in 1800's Alabama 'cause it's sunny and there is no crime!

"
"04" "13" "Jeffrey:
" "[in the audience] Now to the refrain!
"
"04" "13" "Actors:
" "
And in this little town in 1800's Alabama there's a family by the name of Keller![They dance off to one side of the house. A water pump appears]Their daughter's deaf and mute and blind as a bat, and her parents can't even tell her!!


"
"04" "13" "Lamond:
" "[a man with a small animal cage enters] Excuse me, I am Lamond, the animal trainer.
"
"04" "13" "Clyde:
" "Oh. [quickly calls the others] Cool! He's here! [the other kids gather]
"
"04" "13" "Cartman:
" "Awesome! Do you have a turkey that can do tricks?
"
"04" "13" "Lamond:
" "Ap ap! Do not call them tricks! She's a very sensitive turkey! She performs feats, not tricks. Ladies and gentlemen, may I present the most beautiful bird in America! [sets the cage down] Four-time prize winner of the National Western Stock Show and reigning poster child of turkeylovers.com! I give you Alinicia! [one serious turkey walks out of the cage, and the kids are impressed]
"
"04" "13" "Cartman:
" "Yeh.
"
"04" "13" "Others:
" "Wow.
"
"04" "13" "Cartman:
" "Whoa.
"
"04" "13" "Bebe:
" "Her feathers are beautiful.
"
"04" "13" "Clyde
" "That's the prettiest turkey I ever saw.
"
"04" "13" "Lamond:
